UNITID,ARANK,XSTAFF01,STAFF01,XSTAFF02,STAFF02,XSTAFF03,STAFF03,XSTAFF04,STAFF04,XSTAFF05,STAFF05,XSTAFF06,STAFF06,XSTAFF07,STAFF07,XSTAFF08,STAFF08,XSTAFF09,STAFF09,XSTAFF10,STAFF10,XSTAFF11,STAFF11,XSTAFF12,STAFF12,XSTAFF13,STAFF13,XSTAFF14,STAFF14,XSTAFF15,STAFF15,XSTAFF16,STAFF16,XSTAFF17,STAFF17,XSTAFF18,STAFF18,XSTAFF19,STAFF19,XSTAFF20,STAFF20,XSTAFF21,STAFF21,XSTAFF22,STAFF22,XSTAFF23,STAFF23,XSTAFF24,STAFF24 
150774,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",7
150774,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
150774,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",8,"Z",0,"Z",0,"R",15,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"Z",0,"R",23
150774,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",8,"Z",0,"Z",0,"R",15,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"Z",0,"R",23
150978,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4
150978,16,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"R",4,"R",5,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",7,"Z",0,"R",9
150978,17,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",17,"R",17,"Z",0,"Z",0,"R",21,"R",18,"Z",0,"R",4,"Z",0,"R",1,"Z",0,"R",34,"Z",0,"R",39
150978,18,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",10,"Z",0,"Z",0,"R",5,"R",10,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"R",15
150978,19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
150978,21,"Z",0,"Z",0,"R",4,"R",2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",26,"R",34,"Z",0,"Z",0,"R",32,"R",36,"Z",0,"R",6,"Z",0,"R",2,"Z",0,"R",60,"Z",0,"R",68
150978,22,"Z",0,"Z",0,"R",4,"R",2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",26,"R",34,"Z",0,"Z",0,"R",32,"R",36,"Z",0,"R",6,"Z",0,"R",2,"Z",0,"R",60,"Z",0,"R",68
150987,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4
150987,16,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",12,"Z",0,"Z",0,"R",11,"R",12,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",21,"Z",0,"R",23
150987,17,"Z",0,"Z",0,"R",5,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",30,"Z",0,"Z",0,"R",27,"R",31,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",52,"Z",0,"R",58
150987,18,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",20,"R",21,"Z",0,"Z",0,"R",21,"R",24,"Z",0,"R",1,"R",1,"Z",0,"R",2,"R",41,"Z",0,"R",45
150987,21,"Z",0,"Z",0,"R",6,"R",2,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",53,"R",65,"Z",0,"Z",0,"R",61,"R",69,"Z",0,"R",8,"R",2,"Z",0,"R",2,"R",118,"Z",0,"R",130
150987,22,"Z",0,"Z",0,"R",6,"R",2,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",53,"R",65,"Z",0,"Z",0,"R",61,"R",69,"Z",0,"R",8,"R",2,"Z",0,"R",2,"R",118,"Z",0,"R",130
150996,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"R",5,"Z",0,"Z",0,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",7,"Z",0,"R",8
150996,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",7,"Z",0,"R",8
150996,17,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",7,"Z",0,"Z",0,"R",4,"R",8,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"R",12
150996,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",7
150996,19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
150996,21,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",10,"R",23,"Z",0,"Z",0,"R",12,"R",24,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",33,"Z",0,"R",36
150996,22,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",10,"R",23,"Z",0,"Z",0,"R",12,"R",24,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",33,"Z",0,"R",36
151005,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4
151005,16,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",7,"R",10,"Z",0,"Z",0,"R",7,"R",12,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",17,"Z",0,"R",19
151005,17,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",17,"R",20,"Z",0,"Z",0,"R",18,"R",21,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",37,"Z",0,"R",39
151005,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",5,"R",10,"Z",0,"Z",0,"R",5,"R",11,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",15,"Z",0,"R",16
151005,19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
151005,21,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"R",31,"R",44,"Z",0,"Z",0,"R",32,"R",48,"Z",0,"R",2,"Z",0,"R",3,"Z",0,"R",75,"Z",0,"R",80
151005,22,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"R",31,"R",44,"Z",0,"Z",0,"R",32,"R",48,"Z",0,"R",2,"Z",0,"R",3,"Z",0,"R",75,"Z",0,"R",80
151014,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
151014,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",5,"Z",0,"Z",0,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",8
151014,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",15,"R",3,"Z",0,"Z",0,"R",16,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",18,"Z",0,"R",19
151014,18,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",17,"Z",0,"Z",0,"R",10,"R",19,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",26,"Z",0,"R",29
151014,21,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",27,"R",27,"Z",0,"Z",0,"R",29,"R",29,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",54,"Z",0,"R",58
151014,22,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",27,"R",27,"Z",0,"Z",0,"R",29,"R",29,"Z",0,"R",2,"R",1,"R",1,"Z",0,"R",54,"Z",0,"R",58
151023,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",5,"Z",0,"Z",0,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6
151023,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",12,"Z",0,"Z",0,"R",5,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"R",17
151023,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",11,"R",8,"Z",0,"Z",0,"R",12,"R",8,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",19,"Z",0,"R",20
151023,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",5,"R",8,"Z",0,"Z",0,"R",5,"R",10,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",13,"Z",0,"R",15
151023,19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",6,"Z",0,"Z",0,"R",1,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",7
151023,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",23,"R",39,"Z",0,"Z",0,"R",24,"R",41,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",62,"Z",0,"R",65
151023,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",23,"R",39,"Z",0,"Z",0,"R",24,"R",41,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"R",62,"Z",0,"R",65
151032,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",7,"Z",0,"Z",0,"R",6,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"Z",0,"R",13
151032,17,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",25,"R",28,"Z",0,"Z",0,"R",25,"R",29,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",53,"Z",0,"R",54
151032,18,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",9,"Z",0,"Z",0,"R",4,"R",10,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",13,"Z",0,"R",14
151032,19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
151032,21,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",45,"Z",0,"Z",0,"R",36,"R",47,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",81,"Z",0,"R",83
151032,22,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",45,"Z",0,"Z",0,"R",36,"R",47,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",81,"Z",0,"R",83
151041,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"R",4,"R",2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",5,"Z",0,"R",6
151041,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",4,"Z",0,"Z",0,"R",9,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"Z",0,"R",13
151041,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",6,"Z",0,"Z",0,"R",7,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"Z",0,"R",13
151041,18,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",8,"Z",0,"Z",0,"R",4,"R",8,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",11,"Z",0,"R",12
151041,21,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",19,"Z",0,"Z",0,"R",24,"R",20,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",42,"Z",0,"R",44
151041,22,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",23,"R",19,"Z",0,"Z",0,"R",24,"R",20,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",42,"Z",0,"R",44
151050,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",12,"Z",0,"Z",0,"R",3,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"Z",0,"R",15
151050,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",6,"R",14,"Z",0,"Z",0,"R",7,"R",14,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",20,"Z",0,"R",21
151050,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",8,"R",13,"Z",0,"Z",0,"R",9,"R",13,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",21,"Z",0,"R",22
151050,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",5,"Z",0,"Z",0,"R",5,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",10
151050,19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
151050,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",23,"R",44,"Z",0,"Z",0,"R",25,"R",44,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",67,"Z",0,"R",69
151050,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",23,"R",44,"Z",0,"Z",0,"R",25,"R",44,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",67,"Z",0,"R",69
151069,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
151069,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",10,"Z",0,"Z",0,"R",3,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"Z",0,"R",13
151069,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",14,"R",15,"Z",0,"Z",0,"R",14,"R",16,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",29,"Z",0,"R",30
151069,18,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",15,"Z",0,"Z",0,"R",4,"R",16,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",19,"Z",0,"R",20
151069,19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"Z",0,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",7,"Z",0,"R",8
151069,21,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",25,"R",45,"Z",0,"Z",0,"R",25,"R",48,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",70,"Z",0,"R",73
151069,22,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",25,"R",45,"Z",0,"Z",0,"R",25,"R",48,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",70,"Z",0,"R",73
151078,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4
151078,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4
151078,17,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",5,"Z",0,"Z",0,"R",4,"R",5,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",7,"Z",0,"R",9
151078,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",6,"Z",0,"Z",0,"R",2,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",8
151078,19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
151078,21,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",17,"Z",0,"Z",0,"R",9,"R",17,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",24,"Z",0,"R",26
151078,22,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",17,"Z",0,"Z",0,"R",9,"R",17,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",24,"Z",0,"R",26
151087,15,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",4
151087,16,"Z",0,"Z",0,"R",2,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",11,"R",8,"Z",0,"Z",0,"R",13,"R",17,"Z",0,"R",10,"Z",0,"Z",0,"R",1,"R",19,"Z",0,"R",30
151087,17,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"R",8,"R",18,"Z",0,"Z",0,"R",10,"R",21,"Z",0,"R",3,"Z",0,"Z",0,"R",2,"R",26,"Z",0,"R",31
151087,18,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"R",9,"R",6,"Z",0,"Z",0,"R",15,"R",12,"Z",0,"R",8,"Z",0,"Z",0,"R",4,"R",15,"Z",0,"R",27
151087,21,"Z",0,"Z",0,"R",8,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"R",31,"R",32,"Z",0,"Z",0,"R",42,"R",50,"Z",0,"R",22,"Z",0,"Z",0,"R",7,"R",63,"Z",0,"R",92
151087,22,"Z",0,"Z",0,"R",8,"R",14,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",4,"R",31,"R",32,"Z",0,"Z",0,"R",42,"R",50,"Z",0,"R",22,"Z",0,"Z",0,"R",7,"R",63,"Z",0,"R",92
151096,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
151096,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",10,"Z",0,"Z",0,"R",4,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"R",14
151096,17,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",13,"Z",0,"Z",0,"R",4,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"R",17
151096,18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
151096,21,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",26,"Z",0,"Z",0,"R",8,"R",26,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"Z",0,"R",34
151096,22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",26,"Z",0,"Z",0,"R",8,"R",26,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"Z",0,"R",34
151102, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",4,"R",0,"R",0,"R",0,"R",37,"R",6,"R",0,"R",0,"R",41,"R",7,"R",0,"R",0,"R",1,"R",4,"R",0,"R",43,"R",0,"R",48
151102, 2,"R",2,"R",1,"R",2,"R",0,"R",0,"R",0,"R",3,"R",2,"R",2,"R",1,"R",54,"R",34,"R",0,"R",0,"R",63,"R",38,"R",3,"R",2,"R",0,"R",5,"R",3,"R",88,"R",0,"R",101
151102, 3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",3,"R",0,"R",0,"R",4,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",0,"R",7
151102, 4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",3,"R",0,"R",0,"R",2,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",0,"R",5
151102, 7,"R",2,"R",1,"R",2,"R",0,"R",0,"R",1,"R",7,"R",2,"R",2,"R",1,"R",97,"R",46,"R",0,"R",0,"R",110,"R",51,"R",3,"R",2,"R",1,"R",9,"R",3,"R",143,"R",0,"R",161
151102, 8,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
151102, 9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",2,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",1,"R",3
151102,10,"R",9,"R",2,"R",3,"R",1,"R",0,"R",0,"R",3,"R",4,"R",0,"R",0,"R",40,"R",30,"R",2,"R",0,"R",57,"R",37,"R",11,"R",4,"R",0,"R",7,"R",0,"R",70,"R",2,"R",94
