UNITID,SGTYPE,FUNCTCD,XSTAFF01,STAFF01,XSTAFF02,STAFF02,XSTAFF03,STAFF03,XSTAFF04,STAFF04,XSTAFF05,STAFF05,XSTAFF06,STAFF06,XSTAFF07,STAFF07,XSTAFF08,STAFF08,XSTAFF09,STAFF09,XSTAFF10,STAFF10,XSTAFF11,STAFF11,XSTAFF12,STAFF12,XSTAFF13,STAFF13,XSTAFF14,STAFF14,XSTAFF15,STAFF15,XSTAFF16,STAFF16,XSTAFF17,STAFF17,XSTAFF18,STAFF18,XSTAFF19,STAFF19,XSTAFF20,STAFF20,XSTAFF21,STAFF21,XSTAFF22,STAFF22,XSTAFF23,STAFF23,XSTAFF24,STAFF24 
100733, 6,12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",4
100733, 7,99,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
100733, 8, 4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
100733, 9, 6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
100733,10,99,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
100733,12, 8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
100751, 1,13,"R",2,"R",1,"R",12,"R",30,"R",0,"R",0,"R",11,"R",9,"R",1,"R",1,"R",116,"R",124,"R",0,"R",0,"R",142,"R",165,"R",3,"R",42,"R",0,"R",20,"R",2,"R",240,"R",0,"R",307
100751, 2,11,"R",2,"R",1,"R",0,"R",4,"R",0,"R",0,"R",6,"R",5,"R",1,"R",1,"R",38,"R",45,"R",0,"R",0,"R",47,"R",56,"R",3,"R",4,"R",0,"R",11,"R",2,"R",83,"R",0,"R",103
100751, 3, 1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",3,"R",3,"R",0,"R",1,"R",0,"R",1,"R",0,"R",4,"R",0,"R",6
100751, 4, 2,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",5,"R",4,"R",0,"R",1,"R",15,"R",17,"R",0,"R",0,"R",20,"R",23,"R",0,"R",1,"R",0,"R",9,"R",1,"R",32,"R",0,"R",43
100751, 5, 3,"R",2,"R",1,"R",0,"R",2,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",21,"R",26,"R",0,"R",0,"R",24,"R",30,"R",3,"R",2,"R",0,"R",1,"R",1,"R",47,"R",0,"R",54
100751, 6,12,"R",0,"R",0,"R",12,"R",26,"R",0,"R",0,"R",5,"R",4,"R",0,"R",0,"R",78,"R",79,"R",0,"R",0,"R",95,"R",109,"R",0,"R",38,"R",0,"R",9,"R",0,"R",157,"R",0,"R",204
100751, 7,99,"R",0,"R",0,"R",3,"R",4,"R",0,"R",0,"R",5,"R",3,"R",0,"R",0,"R",31,"R",34,"R",0,"R",0,"R",39,"R",41,"R",0,"R",7,"R",0,"R",8,"R",0,"R",65,"R",0,"R",80
100751, 8, 4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
100751, 9, 6,"R",0,"R",0,"R",3,"R",4,"R",0,"R",0,"R",5,"R",3,"R",0,"R",0,"R",30,"R",33,"R",0,"R",0,"R",38,"R",40,"R",0,"R",7,"R",0,"R",8,"R",0,"R",63,"R",0,"R",78
100751,10,99,"R",0,"R",0,"R",9,"R",22,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",47,"R",45,"R",0,"R",0,"R",56,"R",68,"R",0,"R",31,"R",0,"R",1,"R",0,"R",92,"R",0,"R",124
100751,11, 7,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20,"R",8,"R",0,"R",0,"R",21,"R",9,"R",0,"R",2,"R",0,"R",0,"R",0,"R",28,"R",0,"R",30
100751,12, 8,"R",0,"R",0,"R",2,"R",7,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",7,"R",31,"R",0,"R",0,"R",9,"R",39,"R",0,"R",9,"R",0,"R",1,"R",0,"R",38,"R",0,"R",48
100751,13, 9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8,"R",0,"R",8
100751,14,10,"R",0,"R",0,"R",6,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12,"R",6,"R",0,"R",0,"R",18,"R",20,"R",0,"R",20,"R",0,"R",0,"R",0,"R",18,"R",0,"R",38
100760, 1,13,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3,"Z",0,"Z",0,"R",2,"R",6,"Z",0,"R",4,"Z",0,"Z",0,"R",1,"R",3,"Z",0,"R",8
100760, 2,11,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",3
100760, 4, 2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",3
100760, 6,12,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",5
100760, 7,99,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
100760, 8, 4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
100760,10,99,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4
100760,12, 8,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4
100812, 1,13,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",3,"R",1,"R",0,"R",7,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",1,"R",10
100812, 2,11,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",2,"R",1,"R",0,"R",6,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",1,"R",8
100812, 4, 2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",2,"R",1,"R",0,"R",6,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",1,"R",8
100812, 6,12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
100812, 7,99,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
100812, 9, 6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2
100858, 1,13,"R",5,"R",1,"R",9,"R",15,"Z",0,"Z",0,"R",6,"R",7,"R",6,"R",3,"R",60,"R",104,"Z",0,"Z",0,"R",86,"R",130,"R",6,"R",24,"Z",0,"R",13,"R",9,"R",164,"Z",0,"R",216
100858, 2,11,"R",1,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",5,"R",3,"R",4,"R",2,"R",24,"R",36,"Z",0,"Z",0,"R",35,"R",43,"R",1,"R",3,"Z",0,"R",8,"R",6,"R",60,"Z",0,"R",78
100858, 3, 1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"R",5
100858, 4, 2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",4,"R",3,"R",3,"R",1,"R",9,"R",17,"Z",0,"Z",0,"R",16,"R",22,"Z",0,"R",1,"Z",0,"R",7,"R",4,"R",26,"Z",0,"R",38
100858, 5, 3,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",13,"R",17,"Z",0,"Z",0,"R",16,"R",19,"R",1,"R",2,"Z",0,"R",1,"R",1,"R",30,"Z",0,"R",35
100858, 6,12,"R",4,"R",1,"R",8,"R",13,"Z",0,"Z",0,"R",1,"R",4,"R",2,"R",1,"R",36,"R",68,"Z",0,"Z",0,"R",51,"R",87,"R",5,"R",21,"Z",0,"R",5,"R",3,"R",104,"Z",0,"R",138
100858, 7,99,"R",4,"R",1,"R",4,"R",4,"Z",0,"Z",0,"R",1,"R",4,"R",2,"R",1,"R",24,"R",33,"Z",0,"Z",0,"R",35,"R",43,"R",5,"R",8,"Z",0,"R",5,"R",3,"R",57,"Z",0,"R",78
100858, 8, 4,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"R",3,"R",4,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",7
100858, 9, 6,"R",4,"R",1,"R",4,"R",2,"Z",0,"Z",0,"R",1,"R",4,"R",2,"R",1,"R",21,"R",31,"Z",0,"Z",0,"R",32,"R",39,"R",5,"R",6,"Z",0,"R",5,"R",3,"R",52,"Z",0,"R",71
