UNITID,ARANK,XSTAFF01,STAFF01,XSTAFF02,STAFF02,XSTAFF03,STAFF03,XSTAFF04,STAFF04,XSTAFF05,STAFF05,XSTAFF06,STAFF06,XSTAFF07,STAFF07,XSTAFF08,STAFF08,XSTAFF09,STAFF09,XSTAFF10,STAFF10,XSTAFF11,STAFF11,XSTAFF12,STAFF12,XSTAFF13,STAFF13,XSTAFF14,STAFF14,XSTAFF15,STAFF15,XSTAFF16,STAFF16,XSTAFF17,STAFF17,XSTAFF18,STAFF18,XSTAFF19,STAFF19,XSTAFF20,STAFF20,XSTAFF21,STAFF21,XSTAFF22,STAFF22,XSTAFF23,STAFF23,XSTAFF24,STAFF24 
100654, 1,"R",7,"Z",0,"R",19,"R",5,"Z",0,"Z",0,"R",9,"R",2,"Z",0,"Z",0,"R",6,"R",8,"Z",0,"Z",0,"R",41,"R",15,"R",7,"R",24,"Z",0,"R",11,"Z",0,"R",14,"Z",0,"R",56
100654, 2,"R",4,"R",1,"R",17,"C",4,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",7,"C",3,"Z",0,"Z",0,"R",33,"C",8,"R",5,"C",21,"Z",0,"R",5,"Z",0,"C",10,"Z",0,"C",41
100654, 3,"R",2,"Z",0,"R",13,"C",6,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",19,"C",8,"R",2,"C",19,"Z",0,"R",3,"Z",0,"R",3,"Z",0,"C",27
100654, 7,"R",13,"R",1,"R",49,"C",15,"Z",0,"Z",0,"R",15,"R",4,"Z",0,"Z",0,"R",16,"C",11,"Z",0,"Z",0,"R",93,"C",31,"R",14,"C",64,"Z",0,"R",19,"Z",0,"C",27,"Z",0,"C",124
100654, 8,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",1,"Z",0,"R",4,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",9
100654, 9,"Z",0,"Z",0,"R",7,"R",7,"Z",0,"Z",0,"R",8,"R",2,"Z",0,"Z",0,"R",3,"R",5,"Z",0,"Z",0,"R",18,"R",14,"Z",0,"R",14,"Z",0,"R",10,"Z",0,"R",8,"Z",0,"R",32
100654,10,"R",2,"R",1,"R",21,"R",14,"Z",0,"Z",0,"R",11,"R",4,"Z",0,"Z",0,"R",10,"R",6,"Z",0,"Z",0,"R",44,"R",25,"R",3,"R",35,"Z",0,"R",15,"Z",0,"R",16,"Z",0,"R",69
100654,11,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",4,"R",3,"Z",0,"R",5,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",7
100654,14,"R",2,"R",1,"R",34,"R",24,"Z",0,"Z",0,"R",24,"R",6,"R",1,"Z",0,"R",13,"R",12,"Z",0,"Z",0,"R",74,"R",43,"R",3,"R",58,"Z",0,"R",30,"R",1,"R",25,"Z",0,"R",117
100654,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
100654,16,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",4
100654,17,"R",1,"Z",0,"R",13,"R",6,"R",1,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"R",7,"R",4,"Z",0,"Z",0,"R",24,"R",12,"R",1,"R",19,"R",1,"R",4,"Z",0,"R",11,"Z",0,"R",36
100654,18,"Z",0,"Z",0,"R",3,"R",19,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"R",9,"Z",0,"Z",0,"R",9,"R",28,"Z",0,"R",22,"Z",0,"R",3,"Z",0,"R",12,"Z",0,"R",37
100654,21,"R",1,"Z",0,"R",18,"R",26,"R",1,"Z",0,"R",5,"R",2,"Z",0,"Z",0,"R",12,"R",13,"Z",0,"Z",0,"R",37,"R",41,"R",1,"R",44,"R",1,"R",7,"Z",0,"R",25,"Z",0,"R",78
100654,22,"R",16,"R",2,"R",101,"C",65,"R",1,"Z",0,"R",44,"R",12,"R",1,"Z",0,"R",41,"C",36,"Z",0,"Z",0,"R",204,"C",115,"R",18,"C",166,"R",1,"R",56,"R",1,"C",77,"Z",0,"C",319
100663, 1,"R",4,"Z",0,"R",7,"R",3,"R",1,"Z",0,"R",36,"R",4,"R",6,"R",3,"R",356,"R",77,"Z",0,"Z",0,"R",410,"R",87,"R",4,"R",10,"R",1,"R",40,"R",9,"R",433,"Z",0,"R",497
100663, 2,"R",1,"Z",0,"R",7,"R",8,"R",1,"R",1,"R",17,"R",6,"R",7,"R",1,"R",171,"R",80,"Z",0,"Z",0,"R",204,"R",96,"R",1,"R",15,"R",2,"R",23,"R",8,"R",251,"Z",0,"R",300
100663, 3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",3,"R",6,"Z",0,"Z",0,"R",3,"R",8,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",9,"Z",0,"R",11
100663, 7,"R",5,"Z",0,"R",14,"R",12,"R",2,"R",1,"R",53,"R",11,"R",13,"R",4,"R",530,"R",163,"Z",0,"Z",0,"R",617,"R",191,"R",5,"R",26,"R",3,"R",64,"R",17,"R",693,"Z",0,"R",808
100663, 8,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",5,"Z",0,"Z",0,"R",10,"R",5,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"R",15
100663, 9,"R",2,"R",1,"R",1,"R",2,"R",0,"Z",0,"R",13,"R",4,"R",5,"R",2,"R",34,"R",15,"Z",0,"Z",0,"R",55,"R",24,"R",3,"R",3,"R",0,"R",17,"R",7,"R",49,"Z",0,"R",79
100663,10,"R",20,"R",8,"R",11,"R",16,"Z",0,"R",1,"R",32,"R",11,"R",10,"R",6,"R",127,"R",110,"Z",0,"Z",0,"R",200,"R",152,"R",28,"R",27,"R",1,"R",43,"R",16,"R",237,"Z",0,"R",352
100663,11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
100663,14,"R",23,"R",9,"R",12,"R",18,"R",0,"R",1,"R",45,"R",15,"R",15,"R",8,"R",171,"R",130,"Z",0,"Z",0,"R",266,"R",181,"R",32,"R",30,"R",1,"R",60,"R",23,"R",301,"Z",0,"R",447
100663,15,"R",1,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"Z",0,"Z",0,"R",34,"R",16,"Z",0,"Z",0,"R",42,"R",17,"R",1,"R",2,"Z",0,"R",6,"Z",0,"R",50,"Z",0,"R",59
100663,16,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"Z",0,"R",13,"R",3,"R",5,"R",2,"R",82,"R",49,"Z",0,"Z",0,"R",102,"R",57,"Z",0,"R",5,"Z",0,"R",16,"R",7,"R",131,"Z",0,"R",159
100663,17,"R",19,"R",9,"R",4,"R",18,"Z",0,"R",1,"R",30,"R",25,"R",4,"R",5,"R",116,"R",114,"Z",0,"Z",0,"R",173,"R",172,"R",28,"R",22,"R",1,"R",55,"R",9,"R",230,"Z",0,"R",345
100663,18,"R",9,"R",4,"R",3,"R",5,"Z",0,"R",1,"R",17,"R",8,"R",2,"Z",0,"R",58,"R",76,"Z",0,"Z",0,"R",89,"R",94,"R",13,"R",8,"R",1,"R",25,"R",2,"R",134,"Z",0,"R",183
100663,19,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3
100663,21,"R",29,"R",13,"R",11,"R",26,"Z",0,"R",2,"R",65,"R",37,"R",11,"R",7,"R",292,"R",256,"Z",0,"Z",0,"R",408,"R",341,"R",42,"R",37,"R",2,"R",102,"R",18,"R",548,"Z",0,"R",749
100663,22,"R",57,"R",22,"R",37,"R",56,"R",2,"R",4,"R",163,"R",63,"R",39,"R",19,"R",993,"R",549,"Z",0,"Z",0,"R",1291,"R",713,"R",79,"R",93,"R",6,"R",226,"R",58,"R",1542,"Z",0,"R",2004
100706, 1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"R",2,"Z",0,"R",51,"R",6,"Z",0,"Z",0,"R",67,"R",6,"Z",0,"Z",0,"Z",0,"R",14,"R",2,"R",57,"Z",0,"R",73
100706, 2,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",8,"R",1,"Z",0,"Z",0,"R",40,"R",26,"Z",0,"Z",0,"R",52,"R",27,"Z",0,"R",4,"Z",0,"R",9,"Z",0,"R",66,"Z",0,"R",79
100706, 3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1
100706, 7,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",22,"R",1,"R",2,"R",1,"R",91,"R",32,"Z",0,"Z",0,"R",119,"R",34,"Z",0,"R",4,"Z",0,"R",23,"R",3,"R",123,"Z",0,"R",153
100706, 9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"R",7,"R",3,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",6,"Z",0,"R",10
100706,10,"R",6,"Z",0,"R",2,"R",4,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"R",20,"R",17,"Z",0,"Z",0,"R",32,"R",22,"R",6,"R",6,"Z",0,"R",5,"Z",0,"R",37,"Z",0,"R",54
100706,14,"R",6,"Z",0,"R",2,"R",4,"Z",0,"Z",0,"R",8,"R",1,"Z",0,"Z",0,"R",23,"R",20,"Z",0,"Z",0,"R",39,"R",25,"R",6,"R",6,"Z",0,"R",9,"Z",0,"R",43,"Z",0,"R",64
100706,15,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",4
100706,16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",5,"R",1,"Z",0,"Z",0,"R",6,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",6,"Z",0,"R",7
100706,17,"R",6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",6,"R",16,"Z",0,"Z",0,"R",14,"R",17,"R",6,"R",1,"Z",0,"Z",0,"R",2,"R",22,"Z",0,"R",31
100706,18,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",3,"Z",0,"R",5
100706,19,"Z",0,"R",1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",12,"R",22,"Z",0,"Z",0,"R",13,"R",25,"R",1,"R",2,"Z",0,"R",1,"Z",0,"R",34,"Z",0,"R",38
100706,21,"R",7,"R",1,"R",1,"R",3,"Z",0,"R",1,"R",1,"R",1,"R",2,"Z",0,"R",26,"R",42,"Z",0,"Z",0,"R",37,"R",48,"R",8,"R",4,"R",1,"R",2,"R",2,"R",68,"Z",0,"R",85
100706,22,"R",13,"R",1,"R",7,"R",7,"Z",0,"R",1,"R",31,"R",3,"R",4,"R",1,"R",140,"R",94,"Z",0,"Z",0,"R",195,"R",107,"R",14,"R",14,"R",1,"R",34,"R",5,"R",234,"Z",0,"R",302
100724, 1,"Z",0,"Z",0,"R",8,"R",12,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",18,"R",4,"Z",0,"Z",0,"R",36,"R",16,"Z",0,"R",20,"Z",0,"R",10,"Z",0,"R",22,"Z",0,"R",52
100724, 2,"Z",0,"Z",0,"R",7,"R",14,"R",1,"R",1,"R",4,"R",3,"Z",0,"Z",0,"R",8,"R",6,"Z",0,"Z",0,"R",20,"R",24,"Z",0,"R",21,"R",2,"R",7,"Z",0,"R",14,"Z",0,"R",44
100724, 3,"Z",0,"Z",0,"R",4,"R",11,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"R",5,"R",12,"Z",0,"R",15,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",17
100724, 7,"Z",0,"Z",0,"R",19,"R",37,"R",1,"R",1,"R",14,"R",3,"Z",0,"Z",0,"R",27,"R",11,"Z",0,"Z",0,"R",61,"R",52,"Z",0,"R",56,"R",2,"R",17,"Z",0,"R",38,"Z",0,"R",113
100724, 8,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
100724, 9,"Z",0,"Z",0,"R",3,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",3,"R",8,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",11
100724,10,"Z",0,"Z",0,"R",6,"R",14,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"R",1,"R",4,"R",4,"Z",0,"Z",0,"R",13,"R",20,"Z",0,"R",20,"Z",0,"R",4,"R",1,"R",8,"Z",0,"R",33
100724,11,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
100724,14,"Z",0,"Z",0,"R",9,"R",23,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"R",1,"R",4,"R",5,"Z",0,"Z",0,"R",16,"R",30,"Z",0,"R",32,"Z",0,"R",4,"R",1,"R",9,"Z",0,"R",46
100724,16,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
100724,17,"Z",0,"Z",0,"R",8,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",4,"Z",0,"Z",0,"R",12,"R",7,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",19
100724,18,"Z",0,"Z",0,"R",10,"R",29,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",6,"R",6,"Z",0,"Z",0,"R",16,"R",36,"Z",0,"R",39,"Z",0,"R",1,"Z",0,"R",12,"Z",0,"R",52
100724,21,"Z",0,"Z",0,"R",18,"R",33,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",10,"R",10,"Z",0,"Z",0,"R",28,"R",44,"Z",0,"R",51,"Z",0,"R",1,"Z",0,"R",20,"Z",0,"R",72
100724,22,"Z",0,"Z",0,"R",46,"R",93,"R",1,"R",1,"R",17,"R",5,"Z",0,"R",1,"R",41,"R",26,"Z",0,"Z",0,"R",105,"R",126,"Z",0,"R",139,"R",2,"R",22,"R",1,"R",67,"Z",0,"R",231
100751, 1,"R",15,"R",2,"R",6,"R",5,"R",0,"R",0,"R",13,"R",1,"R",3,"R",0,"R",216,"R",51,"R",0,"R",0,"R",253,"R",59,"R",17,"R",11,"R",0,"R",14,"R",3,"R",267,"R",0,"R",312
100751, 2,"R",6,"R",5,"R",2,"R",8,"R",0,"R",0,"R",9,"R",2,"R",1,"R",1,"R",112,"R",70,"R",0,"R",0,"R",130,"R",86,"R",11,"R",10,"R",0,"R",11,"R",2,"R",182,"R",0,"R",216
100751, 3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",7,"R",0,"R",0,"R",5,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12,"R",0,"R",12
100751, 7,"R",21,"R",7,"R",8,"R",13,"R",0,"R",0,"R",22,"R",3,"R",4,"R",1,"R",333,"R",128,"R",0,"R",0,"R",388,"R",152,"R",28,"R",21,"R",0,"R",25,"R",5,"R",461,"R",0,"R",540
100751, 8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",2,"R",0,"R",0,"R",7,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9,"R",0,"R",9
100751, 9,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",3,"R",1,"R",0,"R",0,"R",11,"R",9,"R",0,"R",0,"R",15,"R",12,"R",0,"R",3,"R",0,"R",4,"R",0,"R",20,"R",0,"R",27
100751,10,"R",7,"R",5,"R",8,"R",11,"R",0,"R",0,"R",7,"R",7,"R",0,"R",5,"R",89,"R",81,"R",0,"R",0,"R",111,"R",109,"R",12,"R",19,"R",0,"R",14,"R",5,"R",170,"R",0,"R",220
100751,14,"R",7,"R",5,"R",9,"R",13,"R",0,"R",0,"R",10,"R",8,"R",0,"R",5,"R",107,"R",92,"R",0,"R",0,"R",133,"R",123,"R",12,"R",22,"R",0,"R",18,"R",5,"R",199,"R",0,"R",256
100751,15,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",2,"R",0,"R",0,"R",1,"R",3,"R",0,"R",1,"R",0,"R",0,"R",0,"R",3,"R",0,"R",4
100751,17,"R",0,"R",0,"R",0,"R",2,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",1,"R",3,"R",0,"R",0,"R",1,"R",6,"R",0,"R",2,"R",1,"R",0,"R",0,"R",4,"R",0,"R",7
100751,18,"R",3,"R",3,"R",2,"R",7,"R",0,"R",0,"R",2,"R",2,"R",2,"R",0,"R",49,"R",83,"R",0,"R",0,"R",58,"R",95,"R",6,"R",9,"R",0,"R",4,"R",2,"R",132,"R",0,"R",153
100751,19,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",8,"R",5,"R",0,"R",0,"R",9,"R",6,"R",0,"R",1,"R",0,"R",0,"R",1,"R",13,"R",0,"R",15
100751,21,"R",3,"R",3,"R",3,"R",10,"R",0,"R",1,"R",2,"R",2,"R",2,"R",1,"R",59,"R",93,"R",0,"R",0,"R",69,"R",110,"R",6,"R",13,"R",1,"R",4,"R",3,"R",152,"R",0,"R",179
100751,22,"R",31,"R",15,"R",20,"R",36,"R",0,"R",1,"R",34,"R",13,"R",6,"R",7,"R",499,"R",313,"R",0,"R",0,"R",590,"R",385,"R",46,"R",56,"R",1,"R",47,"R",13,"R",812,"R",0,"R",975
100760, 6,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",20,"Z",0,"Z",0,"R",23,"R",22,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",42,"Z",0,"R",45
100760, 7,"Z",0,"Z",0,"R",1,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",22,"R",20,"Z",0,"Z",0,"R",23,"R",22,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",42,"Z",0,"R",45
100760,13,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"R",7,"Z",0,"Z",0,"R",5,"R",8,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",10,"Z",0,"R",13
100760,14,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",3,"R",7,"Z",0,"Z",0,"R",5,"R",8,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",10,"Z",0,"R",13
100760,22,"Z",0,"Z",0,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",25,"R",27,"Z",0,"Z",0,"R",28,"R",30,"Z",0,"R",5,"Z",0,"Z",0,"R",1,"R",52,"Z",0,"R",58
100812, 1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",19,"R",2,"R",0,"R",0,"R",20,"R",2,"R",0,"R",0,"R",0,"R",1,"R",0,"R",21,"R",0,"R",22
100812, 2,"R",0,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",9,"R",0,"R",0,"R",6,"R",11,"R",0,"R",4,"R",0,"R",0,"R",0,"R",13,"R",0,"R",17
100812, 6,"C",0,"C",0,"C",0,"C",1,"C",0,"C",0,"C",1,"C",0,"C",0,"C",0,"C",3,"C",5,"C",0,"C",0,"C",4,"C",6,"C",0,"C",1,"C",0,"C",1,"C",0,"C",8,"C",0,"C",10
100812, 7,"C",0,"C",0,"C",2,"C",3,"C",0,"C",0,"C",2,"C",0,"C",0,"C",0,"C",26,"C",16,"C",0,"C",0,"C",30,"C",19,"C",0,"C",5,"C",0,"C",2,"C",0,"C",42,"C",0,"C",49
100812, 9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
100812,13,"C",0,"C",0,"C",1,"C",3,"C",0,"C",0,"C",0,"C",2,"C",0,"C",0,"C",12,"C",13,"C",1,"C",0,"C",14,"C",18,"C",0,"C",4,"C",0,"C",2,"C",0,"C",25,"C",1,"C",32
100812,14,"C",0,"C",0,"C",1,"C",3,"C",0,"C",0,"C",0,"C",2,"C",0,"C",0,"C",13,"C",13,"C",1,"C",0,"C",15,"C",18,"C",0,"C",4,"C",0,"C",2,"C",0,"C",26,"C",1,"C",33
100812,22,"C",0,"C",0,"C",3,"C",6,"C",0,"C",0,"C",2,"C",2,"C",0,"C",0,"C",39,"C",32,"C",1,"C",0,"C",45,"C",40,"C",0,"C",9,"C",0,"C",4,"C",0,"C",71,"C",1,"C",85
100812,23,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3
100858, 1,"Z",0,"Z",0,"R",3,"R",1,"R",3,"R",1,"R",44,"R",4,"R",4,"Z",0,"R",370,"R",63,"Z",0,"Z",0,"R",424,"R",69,"Z",0,"R",4,"R",4,"R",48,"R",4,"R",433,"Z",0,"R",493
100858, 2,"R",2,"Z",0,"R",8,"R",7,"R",2,"Z",0,"R",18,"R",4,"R",4,"R",4,"R",186,"R",87,"Z",0,"Z",0,"R",220,"R",102,"R",2,"R",15,"R",2,"R",22,"R",8,"R",273,"Z",0,"R",322
100858, 3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",12,"R",4,"Z",0,"Z",0,"R",13,"R",6,"Z",0,"R",2,"Z",0,"Z",0,"R",1,"R",16,"Z",0,"R",19
100858, 7,"R",2,"Z",0,"R",11,"R",10,"R",5,"R",1,"R",62,"R",8,"R",9,"R",4,"R",568,"R",154,"Z",0,"Z",0,"R",657,"R",177,"R",2,"R",21,"R",6,"R",70,"R",13,"R",722,"Z",0,"R",834
100858, 9,"R",1,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",9,"R",5,"Z",0,"Z",0,"R",12,"R",7,"R",1,"R",3,"Z",0,"R",1,"Z",0,"R",14,"Z",0,"R",19
100858,10,"R",10,"R",9,"R",11,"R",7,"Z",0,"Z",0,"R",17,"R",5,"R",7,"R",4,"R",69,"R",59,"Z",0,"Z",0,"R",114,"R",84,"R",19,"R",18,"Z",0,"R",22,"R",11,"R",128,"Z",0,"R",198
100858,14,"R",11,"R",9,"R",13,"R",8,"Z",0,"Z",0,"R",17,"R",6,"R",7,"R",4,"R",78,"R",64,"Z",0,"Z",0,"R",126,"R",91,"R",20,"R",21,"Z",0,"R",23,"R",11,"R",142,"Z",0,"R",217
100858,15,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
100858,17,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
100858,18,"R",1,"R",2,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3,"R",23,"R",35,"Z",0,"Z",0,"R",24,"R",44,"R",3,"R",3,"Z",0,"R",1,"R",3,"R",58,"Z",0,"R",68
100858,19,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",7,"R",8,"Z",0,"Z",0,"R",9,"R",8,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",15,"Z",0,"R",17
100858,21,"R",2,"R",2,"R",1,"R",3,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",3,"R",30,"R",45,"Z",0,"Z",0,"R",34,"R",54,"R",4,"R",4,"Z",0,"R",2,"R",3,"R",75,"Z",0,"R",88
100858,22,"R",15,"R",11,"R",25,"R",21,"R",5,"R",1,"R",80,"R",15,"R",16,"R",11,"R",676,"R",263,"Z",0,"Z",0,"R",817,"R",322,"R",26,"R",46,"R",6,"R",95,"R",27,"R",939,"Z",0,"R",1139
101028, 6,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",11,"Z",0,"Z",0,"R",6,"R",14,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"R",20
